Date,Open,High,Low,Close,Adj Close,Volume
2018-06-21,24673.000000,24795.000000,24403.000000,24472.000000,24472.000000,237197
2018-06-22,24457.000000,24664.000000,24445.000000,24599.000000,24599.000000,156310
2018-06-24,null,null,null,null,null,null
2018-06-25,24599.000000,24615.000000,24077.000000,24279.000000,24279.000000,310488
2018-06-26,24283.000000,24375.000000,24216.000000,24303.000000,24303.000000,197417
2018-06-27,24279.000000,24564.000000,24079.000000,24135.000000,24135.000000,311825
2018-06-28,24144.000000,24295.000000,23978.000000,24220.000000,24220.000000,263092
2018-06-29,24247.000000,24496.000000,24207.000000,24265.000000,24265.000000,207549
2018-07-01,null,null,null,null,null,null
2018-07-02,24274.000000,24324.000000,24026.000000,24286.000000,24286.000000,199515
2018-07-03,null,null,null,null,null,null
2018-07-05,24160.000000,24364.000000,24114.000000,24343.000000,24343.000000,203143
2018-07-06,24319.000000,24507.000000,24241.000000,24456.000000,24456.000000,168009
2018-07-08,null,null,null,null,null,null
2018-07-09,24457.000000,24791.000000,24453.000000,24774.000000,24774.000000,142170
2018-07-10,24780.000000,24937.000000,24745.000000,24927.000000,24927.000000,160488
2018-07-11,24752.000000,24805.000000,24611.000000,24689.000000,24689.000000,220425
2018-07-12,24710.000000,24927.000000,24680.000000,24894.000000,24894.000000,168031
2018-07-13,24903.000000,25028.000000,24869.000000,25004.000000,25004.000000,140813
2018-07-15,null,null,null,null,null,null
2018-07-16,25025.000000,25090.000000,24962.000000,25041.000000,25041.000000,108198
2018-07-17,25056.000000,25141.000000,24971.000000,25106.000000,25106.000000,139246
2018-07-18,25118.000000,25197.000000,25081.000000,25161.000000,25161.000000,108762
2018-07-19,25164.000000,25209.000000,25034.000000,25059.000000,25059.000000,141010
2018-07-20,25057.000000,25110.000000,24912.000000,25030.000000,25030.000000,141062
2018-07-22,null,null,null,null,null,null
2018-07-23,25088.000000,25088.000000,24952.000000,25033.000000,25033.000000,114420
2018-07-24,25027.000000,25268.000000,25022.000000,25214.000000,25214.000000,183688
2018-07-25,25216.000000,25451.000000,25088.000000,25403.000000,25403.000000,183826
2018-07-26,25437.000000,25568.000000,25392.000000,25525.000000,25525.000000,156245
2018-07-27,25505.000000,25572.000000,25348.000000,25414.000000,25414.000000,194279
2018-07-29,null,null,null,null,null,null
2018-07-30,25422.000000,25475.000000,25264.000000,25285.000000,25285.000000,152238
2018-07-31,25304.000000,25486.000000,25272.000000,25395.000000,25395.000000,148713
2018-08-01,25472.000000,25472.000000,25247.000000,25289.000000,25289.000000,142699
2018-08-02,25313.000000,25332.000000,25087.000000,25305.000000,25305.000000,155369
2018-08-03,25327.000000,25437.000000,25260.000000,25410.000000,25410.000000,115235
2018-08-05,null,null,null,null,null,null
2018-08-06,25424.000000,25508.000000,25346.000000,25468.000000,25468.000000,96912
2018-08-07,25473.000000,25661.000000,25460.000000,25600.000000,25600.000000,108087
2018-08-08,25620.000000,25632.000000,25501.000000,25536.000000,25536.000000,97164
2018-08-09,25505.000000,25603.000000,25459.000000,25493.000000,25493.000000,96582
2018-08-10,25478.000000,25490.000000,25215.000000,25331.000000,25331.000000,174863
2018-08-12,null,null,null,null,null,null
2018-08-13,25333.000000,25371.000000,25141.000000,25215.000000,25215.000000,166859
2018-08-14,25224.000000,25334.000000,25192.000000,25294.000000,25294.000000,122398
2018-08-15,25318.000000,25318.000000,24955.000000,25187.000000,25187.000000,222573
2018-08-16,25209.000000,25608.000000,25147.000000,25592.000000,25592.000000,170510
2018-08-17,25578.000000,25731.000000,25506.000000,25674.000000,25674.000000,148777
2018-08-19,null,null,null,null,null,null
2018-08-20,25703.000000,25791.000000,25663.000000,25758.000000,25758.000000,102528
2018-08-21,25754.000000,25885.000000,25721.000000,25807.000000,25807.000000,106828
2018-08-22,25733.000000,25836.000000,25677.000000,25717.000000,25717.000000,120095
2018-08-23,25731.000000,25767.000000,25607.000000,25671.000000,25671.000000,127109
2018-08-24,25682.000000,25828.000000,25653.000000,25792.000000,25792.000000,111236
2018-08-26,null,null,null,null,null,null
2018-08-27,25809.000000,26089.000000,25805.000000,26077.000000,26077.000000,108051
2018-08-28,26079.000000,26156.000000,26044.000000,26085.000000,26085.000000,110164
2018-08-29,26092.000000,26185.000000,26050.000000,26147.000000,26147.000000,104664
2018-08-30,26155.000000,26168.000000,25946.000000,26010.000000,26010.000000,141399
2018-08-31,25974.000000,26049.000000,25896.000000,25988.000000,25988.000000,133440
2018-09-02,null,null,null,null,null,null
2018-09-04,26021.000000,26080.000000,25817.000000,25985.000000,25985.000000,180653
2018-09-05,26000.000000,26026.000000,25841.000000,25973.000000,25973.000000,173923
2018-09-06,25990.000000,26100.000000,25894.000000,26025.000000,26025.000000,201868
2018-09-07,26003.000000,26038.000000,25833.000000,25959.000000,25959.000000,206054
2018-09-09,null,null,null,null,null,null
2018-09-10,25940.000000,26061.000000,25874.000000,25905.000000,25905.000000,145079
2018-09-11,25897.000000,26038.000000,25764.000000,26002.000000,26002.000000,153176
